0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11	9	11	13	7	7	12	12	15	17	10	14	14	12	13	13	6	8	7	1	7	13	19	14	16	17	17	9	13	8	5	7	7	5	11	21	12	8	14	20	16	18	9	13	11	17	17	11	3	9	16	9	15	14	3	12	7	7	17	17	12	14	9	15	16	13	12	14	16	10	15	15	11	8	5	6	18	15	5	11	13	8	7	8	10	15	10	18	16	17	18	11	18	10	7	7	17	8	13	9	16	10	12	11	9	12	10	12	18	12	8	7	7	13	16	9	9	13	16	9	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	10	10	7	8	5	15	14	9	16	17	17	12	14	27	15	26	14	17	17	7	15	12	14	12	19	11	12	13	17	13	11	12	14	11	6	12	8	19	16	19	11	16	21	20	16	15	14	21	18	15	15	14	13	16	10	11	14	5	10	8	15	14	11	9	10	15	16	11	11	11	9	12	15	9	15	6	12	11	10	9	14	14	10	19	18	24	13	12	11	7	16	18	10	18	15	17	14	6	16	14	11	14	15	14	7	13	4	11	19	15	14	15	17	16	16	10	15	13	12	14	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	19	31	43	40	52	52	51	61	71	71	89	75	71	75	86	74	96	83	53	57	100	92	106	78	96	89	82	92	101	96	91	75	85	101	83	97	99	83	89	84	82	84	102	80	94	118	97	89	116	94	111	97	122	91	97	94	58	97	96	100	100	87	92	107	112	101	95	98	88	88	111	111	96	91	119	80	101	99	105	98	86	97	95	84	82	100	99	97	89	109	103	87	88	106	106	98	120	106	102	90	106	97	92	82	83	82	104	89	98	106	97	92	107	99	104	89	101	112	102	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	13	23	27	36	39	66	62	56	66	52	77	78	69	69	76	71	74	67	76	73	64	65	78	100	78	73	84	65	72	96	98	89	91	84	97	95	77	101	89	80	87	107	90	79	95	99	85	91	92	88	80	80	107	92	99	89	112	84	99	81	89	90	95	89	79	101	90	90	94	92	84	93	77	90	75	88	100	58	95	100	118	84	95	96	91	103	83	96	82	99	66	89	98	76	82	97	79	83	99	92	74	95	82	87	79	81	85	96	82	85	88	62	80	90	82	88	83	91	81	97	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	16	17	23	32	37	33	38	39	47	49	38	42	47	50	54	62	44	44	51	45	44	37	47	57	49	54	65	62	66	65	64	89	72	60	65	75	57	72	75	70	75	64	54	64	76	58	66	67	68	56	58	71	69	66	72	79	75	65	82	51	101	82	71	69	67	69	71	47	73	72	76	67	57	53	75	69	72	52	85	83	70	83	76	63	84	85	80	68	70	49	64	71	58	56	55	66	74	59	77	69	58	63	71	66	66	85	72	61	70	62	65	51	63	63	74	62	64	65	76	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	7	14	19	22	34	42	29	45	39	37	40	47	45	47	40	48	52	43	39	35	36	35	43	44	47	47	38	62	43	59	58	57	64	72	57	66	60	71	72	64	63	61	60	70	61	90	64	64	68	66	81	66	64	50	63	62	54	64	78	75	81	76	67	78	73	75	60	71	63	76	62	76	71	73	70	64	64	68	68	73	74	56	60	77	98	71	55	61	64	62	62	59	68	63	65	60	60	64	57	69	52	63	69	73	75	58	68	71	57	62	70	63	89	69	71	85	69	73	65	
