48	20	0	0	48	96	96	135	134	98	106	65	122	62	48	6	88	96	147	218	153	132	144	48	0	26	63	96	0	40	90	0	0	0	22	48	48	62	6	0	1	48	48	48	1	0	18	15	72	144	147	144	68	59	35	0	0	94	26	48	48	22	60	9	0	47	102	65	102	88	0	0	77	65	43	0	26	48	48	0	16	35	4	12	48	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48	0	0	0	9	62	96	96	111	165	144	192	144	150	146	188	47	0	48	48	48	98	144	192	172	143	140	144	240	144	102	192	185	156	187	93	0	0	0	0	0	20	48	0	0	0	11	0	0	0	94	145	96	48	96	48	48	48	96	48	96	96	101	170	140	120	126	48	0	0	90	48	59	48	44	0	6	15	23	48	48	48	96	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48	110	124	90	48	48	22	0	48	108	54	0	78	144	240	215	251	97	89	69	52	0	0	83	63	48	30	0	0	70	11	0	48	54	48	96	126	48	48	60	48	48	82	71	48	0	10	48	2	0	0	0	12	96	93	154	28	48	48	48	48	95	89	96	96	75	48	96	67	88	68	96	48	76	96	62	48	48	69	0	0	0	0	0	48	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	15	127	51	20	0	0	0	20	0	37	71	94	90	55	48	96	96	96	80	189	96	51	52	48	48	48	17	0	0	0	0	0	0	23	0	65	96	96	190	179	48	96	96	96	90	48	19	96	96	46	0	0	0	0	13	48	48	47	75	28	0	31	96	96	9	0	48	34	0	0	61	158	144	61	48	0	48	144	144	144	145	144	48	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	25	0	0	48	124	144	76	47	48	48	48	48	48	48	44	48	48	48	0	69	35	98	78	12	88	63	0	0	0	0	0	43	48	48	51	89	0	46	8	0	0	71	48	48	52	53	0	75	73	48	96	96	18	0	0	0	0	0	48	29	48	59	68	96	96	48	79	48	0	7	23	48	41	54	144	144	144	96	96	48	48	0	48	144	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181	161	144	67	34	0	0	6	0	21	78	0	0	0	0	18	0	0	0	48	20	0	50	48	47	3	0	48	48	8	0	0	5	0	0	0	48	96	88	96	102	104	79	96	1	0	0	48	17	9	0	0	0	55	79	120	101	0	0	0	0	0	0	0	0	0	48	48	60	96	86	48	48	71	61	76	0	33	29	0	48	48	60	51	96	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48	13	48	141	144	133	96	17	0	0	0	0	0	0	0	0	0	0	0	0	0	3	39	48	48	16	0	0	0	0	0	0	33	53	40	48	24	48	48	0	0	0	48	48	140	144	157	65	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	26	13	0	0	12	9	27	0	0	48	48	48	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	0	0	0	21	0	0	48	48	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	48	28	0	3	48	48	42	0	0	48	49	77	96	61	5	0	41	87	26	0	41	96	96	96	96	35	0	0	1	57	126	135	96	96	96	63	48	48	82	96	96	96	103	59	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	10	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	48	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	35	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	43	48	48	0	0	0	0	12	48	48	19	42	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	48	48	9	24	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
63	120	144	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	6	0	0	0	39	0	0	43	0	0	0	0	0	0	48	93	128	163	75	0	0	0	0	4	0	0	0	0	0	0	26	48	44	48	48	0	0	0	0	0	0	0	0	17	48	48	0	0	0	8	0	0	0	0	0	0	0	0	0	38	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131	175	159	206	106	96	48	48	0	0	0	0	10	96	50	48	48	46	0	0	0	5	0	0	1	48	0	0	0	0	0	0	0	0	12	38	0	0	48	69	34	3	6	0	0	0	0	0	0	0	0	0	0	39	48	85	125	98	59	45	0	0	0	0	0	0	86	48	0	0	0	0	0	0	0	38	15	0	0	0	0	45	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208	153	95	121	84	83	137	170	192	64	46	0	0	0	18	84	33	0	48	67	48	48	48	0	0	0	41	0	0	47	0	0	0	0	0	0	48	3	0	0	59	94	24	0	0	0	0	0	0	0	0	0	0	36	48	0	0	0	48	39	0	0	0	0	0	0	0	0	48	34	0	0	0	0	0	0	0	0	0	56	48	41	0	52	53	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
96	158	117	146	180	197	34	28	131	230	192	193	95	96	48	41	10	0	31	34	0	0	0	40	24	48	86	48	48	0	48	48	9	0	0	0	0	0	0	0	0	0	0	0	35	48	7	0	0	0	12	32	0	0	0	68	96	62	29	0	0	0	0	0	0	0	0	9	0	0	0	0	25	39	48	14	0	31	80	19	0	0	0	17	48	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
72	48	92	120	129	85	215	159	139	93	36	0	48	20	32	48	58	21	54	80	48	0	0	0	91	48	48	96	88	48	48	48	54	87	0	0	0	0	0	7	0	0	0	0	15	3	45	69	96	112	144	144	23	48	48	49	96	52	48	89	82	4	0	30	0	0	0	5	48	0	0	0	0	0	0	40	30	48	37	13	48	0	0	45	23	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
77	96	96	144	161	78	53	60	96	96	61	63	50	0	0	0	40	68	57	109	144	180	83	40	43	35	31	0	0	48	48	7	0	0	95	107	85	48	48	0	0	0	0	0	13	12	0	4	48	48	0	0	105	48	48	48	48	48	39	81	48	48	12	0	0	0	0	0	0	29	0	43	43	0	0	17	130	104	103	14	48	82	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	4	48	47	48	79	7	48	96	72	85	71	54	48	77	140	144	94	21	48	0	0	0	0	0	6	57	59	88	48	58	48	48	38	48	41	0	38	48	119	61	38	40	41	0	48	90	54	0	0	25	0	0	0	0	0	42	45	5	48	0	52	94	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	38	0	19	0	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	12	18	14	62	119	118	47	0	27	48	0	0	0	41	34	133	181	162	150	75	0	0	0	0	0	0	0	55	14	0	0	7	0	0	0	78	97	106	59	34	0	0	0	15	13	0	9	0	0	0	17	48	13	0	0	32	48	0	41	0	0	0	0	29	48	75	48	48	42	48	24	0	0	26	33	38	48	48	37	8	48	55	37	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48	48	83	48	48	48	0	9	53	48	10	0	17	43	0	0	0	0	0	48	71	48	96	72	48	0	2	21	0	0	31	9	0	0	48	48	48	48	48	48	135	53	96	72	0	0	17	48	48	48	48	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	17	48	74	0	0	0	0	0	0	20	48	13	0	0	0	19	39	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	4	0	0	0	0	0	0	0	48	31	0	0	22	23	35	48	15	0	0	48	40	0	0	0	0	0	41	14	0	0	13	48	43	48	2	0	0	0	48	48	48	48	48	20	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	48	48	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	33	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48	0	0	0	0	0	0	26	20	48	27	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29	41	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	48	4	0	0	0	0	0	0	0	0	0	0	0	30	27	0	21	48	0	0	0	0	0	0	0	0	0	0	22	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75	17	33	2	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	19	0	0	0	0	0	0	0	12	0	0	0	23	0	0	0	0	0	2	39	32	0	0	0	0	0	0	0	0	0	0	0	9	0	11	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
104	15	0	0	12	48	7	15	0	29	37	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	48	20	0	0	0	0	0	0	14	25	0	0	0	0	0	0	0	0	0	0	7	48	41	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	0	9	41	49	24	1	0	0	0	38	48	12	0	0	0	0	43	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	21	0	0	0	0	2	48	48	47	0	0	0	0	30	0	0	0	0	0	0	0	0	21	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	11	45	40	32	0	0	48	9	0	16	0	0	0	0	0	0	0	0	0	7	48	8	0	0	0	0	0	32	39	0	0	0	0	0	18	48	0	0	0	0	0	0	43	0	0	0	0	19	0	0	16	0	0	0	0	0	14	0	2	0	0	0	0	0	0	0	0	0	0	0	5	58	0	11	35	20	84	58	3	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	31	44	0	0	14	0	0	0	0	0	0	10	0	0	0	5	26	0	0	0	8	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	35	62	44	0	0	0	0	0	0	0	0	19	48	5	0	0	0	0	0	40	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	16	0	2	0	0	0	0	0	0	0	12	44	77	56	0	0	0	0	0	0	7	48	41	48	25	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	3	48	48	0	0	0	2	48	48	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	19	25	0	0	0	11	0	0	0	0	0	48	32	59	30	42	18	0	0	0	0	0	0	0	23	34	48	48	41	0	0	0	5	0	0	0	0	0	0	0	10	35	12	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	19	0	0	0	0	0	0	24	13	0	0	0	10	0	0	11	48	0	40	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	4	0	0	0	0	0	0	0	0	0	45	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	39	48	48	0	0	0	0	0	0	9	68	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	22	48	38	0	0	0	0	17	0	0	0	0	48	29	9	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	41	0	0	0	0	0	0	0	0	32	48	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44	0	0	0	20	47	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	24	0	0	0	0	0	0	0	0	0	48	48	48	48	48	0	0	0	0	0	0	0	0	0	0	0	4	47	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	1	48	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
66	48	48	63	113	30	47	48	0	44	48	43	0	12	48	48	41	33	48	0	0	0	0	23	0	2	0	0	29	47	43	48	0	0	0	0	0	0	0	0	0	48	48	48	48	48	0	0	0	0	0	0	0	0	21	31	48	52	48	48	48	48	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28	38	48	35	19	106	58	48	125	141	96	53	48	0	0	0	0	19	14	48	48	48	48	48	0	0	45	0	0	0	21	0	7	0	0	0	48	48	39	48	0	0	0	0	15	48	96	48	48	48	43	0	0	0	0	0	0	0	57	55	62	28	0	25	0	0	6	65	82	106	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	37	71	96	85	87	48	0	0	74	236	236	48	52	20	0	20	48	48	0	0	0	0	0	48	85	0	0	0	0	0	9	48	23	28	0	0	0	47	48	96	78	0	8	48	0	0	48	28	0	0	0	0	0	0	44	53	96	23	0	0	48	48	70	101	58	63	84	0	12	48	0	0	4	48	27	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	27	48	0	0	0	0	16	48	18	85	96	72	33	96	66	0	0	0	51	111	96	73	0	0	0	0	0	0	0	0	0	0	48	0	0	0	33	80	35	0	0	0	0	46	20	29	48	48	19	44	107	80	80	12	0	0	0	45	0	0	25	48	56	0	0	21	121	154	91	0	47	12	31	50	43	0	0	48	26	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	2	0	33	0	0	0	27	48	48	48	48	48	9	68	96	14	0	0	0	0	14	19	73	51	96	0	0	41	48	40	0	26	74	0	0	0	0	0	0	0	0	0	48	47	1	0	0	0	20	96	96	144	183	75	48	14	0	0	0	0	0	23	43	60	48	0	48	68	34	0	0	3	0	0	25	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48	48	67	61	47	0	25	0	0	35	88	91	48	95	48	71	129	139	134	90	43	0	0	0	0	0	17	36	96	120	133	82	89	89	70	3	113	98	96	77	48	0	0	2	0	0	17	48	93	96	96	48	0	0	11	20	75	0	0	0	0	0	6	29	0	20	47	48	93	48	49	48	48	0	0	81	50	48	73	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36	0	0	0	44	73	5	35	0	0	0	0	0	47	60	96	48	0	0	0	48	96	59	92	123	48	0	0	12	0	0	0	0	35	0	0	0	0	0	0	0	48	48	40	0	0	5	48	48	48	0	49	85	40	0	14	0	96	96	123	144	122	48	48	0	0	39	0	0	13	33	0	0	74	47	82	96	45	0	0	48	48	48	48	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
