Fertility	rates	in	HIV-negative	women,	by	age	(15-19,	...,	45-49)	&	year	(1985,	...,	2025)																																																																																																																									
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.0824	0.0816	0.0779	0.0742	0.0709	0.0678	0.0651	0.0642	0.0633	0.0624	0.0614	0.0604	0.0595	0.0586	0.0576	0.0568	0.0559	0.055	0.0538	0.053	0.0524	0.0519	0.0516	0.0508	0.0501	0.0493	0.0486	0.048	0.0475	0.0469	0.0464	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458	0.0458
0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.151	0.1456	0.1399	0.1339	0.1283	0.123	0.1181	0.1171	0.1161	0.1152	0.1144	0.1137	0.1131	0.1124	0.1117	0.111	0.1102	0.1095	0.1088	0.1081	0.1074	0.1068	0.1061	0.1052	0.1046	0.104	0.1036	0.1031	0.1025	0.1019	0.1013	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007	0.1007
0.2093	0.2046	0.1999	0.1952	0.1904	0.1853	0.1796	0.1736	0.1675	0.1612	0.1548	0.151	0.147	0.1432	0.1399	0.1372	0.1346	0.1323	0.1303	0.1285	0.127	0.1256	0.1244	0.1233	0.1223	0.1214	0.1205	0.1197	0.119	0.1184	0.1178	0.1173	0.1168	0.1164	0.1159	0.1156	0.1152	0.1149	0.1146	0.1143	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114	0.114
0.1656	0.1622	0.1586	0.155	0.1513	0.1475	0.1434	0.1392	0.1347	0.13	0.1251	0.1233	0.1213	0.1194	0.1178	0.1166	0.1125	0.1091	0.1062	0.1037	0.1016	0.0998	0.0982	0.097	0.096	0.0953	0.0947	0.0943	0.0939	0.0934	0.093	0.0925	0.0921	0.0919	0.0917	0.0915	0.0914	0.0913	0.0912	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911	0.0911
0.1108	0.109	0.107	0.105	0.1029	0.1007	0.0983	0.0958	0.0931	0.0903	0.0874	0.085	0.0825	0.0799	0.0774	0.0748	0.0719	0.0692	0.0668	0.0647	0.0628	0.0611	0.0596	0.0581	0.0567	0.0554	0.0541	0.0529	0.0519	0.0511	0.0504	0.0497	0.0492	0.0486	0.048	0.0473	0.0467	0.0461	0.0456	0.0452	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448	0.0448
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0327	0.031	0.0294	0.0279	0.0266	0.0254	0.0242	0.0232	0.0222	0.0214	0.0208	0.0202	0.0196	0.0191	0.0185	0.018	0.0175	0.0171	0.0167	0.0164	0.0162	0.016	0.0158	0.0155	0.0153	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151	0.0151
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0095	0.0084	0.0075	0.0067	0.0061	0.0056	0.0052	0.0048	0.0045	0.0043	0.0041	0.0039	0.0038	0.0036	0.0035	0.0035	0.0034	0.0034	0.0034	0.0033	0.0033	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032	0.0032
MaleBirthPropn																																																																																																																																							
0.5039																																																																																																																																							
