M0H																																																																																																																																											
7067.373569	0.46992	0.000232987	0.042105	0.00788744	0.479854	0.808518	0.00801244	0.00562803	0.00463916	0.118642	0.0431699	0.0113904	0.694375	0.0293257	0.00589895	0.2704	0.650925	0.0374499	0.0262134	0.285412	0.11176	0.00145372	0.157477	0.729309	0.494968	0.00395961	0.095489	0.405583	0.089260057	0.075610632	0	0	0	0	0.472072557	0.363056753	0.030082615	0.036997126	0	0	0	0	0.641612787	0.291307471	0.093480603	0.031070402	0	0	0	0	0.311063218	0.564385776	0.068247126	0.027478448	0	0	0	0	0.51095546	0.393318966	0.089439655	0.049658764	0	0	0	0	0.503861351	0.35704023	0.0546875	0.037266523	0	0	0	0	0.627244971	0.280801006	0.036997126	0.039960489	0	0	0	0	0.69845546	0.224586925	0.043552443	0.058548851	0	0	0	0	0.55387931	0.344019397	0.042385057	0.047593391	0	0	0	0	0.430765086	0.479256466	0.030621408	0.022359914	0	0	0	0	0.566361351	0.380657328	0.039152299	0.038613506	0	0	0	0	0.635686063	0.286548132	0.072377874	0.060704023	0	0	0	0	0.49299569	0.373922414	0.039780891	0.067708333	0	0	0	0	0.346982759	0.545528017							
3106.893046	0.341707	0.000190413	0.0468617	0.00878497	0.602456	0.815049	0.00694537	0.00491136	0.00406166	0.119035	0.0383178	0.0116804	0.691202	0.0286024	0.00578223	0.274413	0.644046	0.0372801	0.0262774	0.292396	0.0977127	0.00103574	0.118867	0.782385	0.471949	0.00396688	0.0971857	0.426899	0.072692794	0.054361568	0	0	0	0	0.495733249	0.377212389	0.027654867	0.035872314	0	0	0	0	0.656289507	0.280183312	0.094816688	0.023388116	0	0	0	0	0.330594185	0.551201011	0.065107459	0.02164981	0	0	0	0	0.542825537	0.370417193	0.088811631	0.04551201	0	0	0	0	0.540297092	0.325379267	0.049304678	0.032237674	0	0	0	0	0.653603034	0.264854614	0.03034134	0.035872314	0	0	0	0	0.710809102	0.222977244	0.043773704	0.052307206	0	0	0	0	0.568109987	0.335809102	0.043615676	0.042983565	0	0	0	0	0.439475348	0.473925411	0.026390645	0.019595449	0	0	0	0	0.586441214	0.367572693	0.03539823	0.030815424	0	0	0	0	0.660240202	0.273546144	0.072850822	0.054519595	0	0	0	0	0.507269279	0.365360303	0.045037927	0.059418458	0	0	0	0	0.364412137	0.531131479							
1655.484666	0.244711	0.000134338	0.0466457	0.00874969	0.699759	0.829869	0.00561081	0.0039987	0.00335525	0.113434	0.032441	0.0112916	0.708676	0.0257963	0.00526569	0.260262	0.653331	0.0348507	0.0251411	0.286677	0.106717	0.000943925	0.103789	0.788551	0.477991	0.00372382	0.0941544	0.424131	0.072949705	0.045083824	0	0	0	0	0.514725872	0.367240598	0.03375623	0.032623471	0	0	0	0	0.669007703	0.264612596	0.114635251	0.025373811	0	0	0	0	0.355006797	0.504984141	0.073402809	0.025373811	0	0	0	0	0.54576348	0.3554599	0.101042139	0.038966923	0	0	0	0	0.550747621	0.309243317	0.055052107	0.026280018	0	0	0	0	0.663343906	0.255323969	0.035342093	0.032623471	0	0	0	0	0.728817399	0.203217037	0.054145899	0.048935206	0	0	0	0	0.592433167	0.304485727	0.055505211	0.038060716	0	0	0	0	0.447439964	0.45899411	0.03488899	0.021748981	0	0	0	0	0.610557318	0.332804712	0.043497961	0.032850023	0	0	0	0	0.665382873	0.258269144	0.085183507	0.050521069	0	0	0	0	0.527412778	0.336882646	0.060489352	0.056411418	0	0	0	0	0.371318532	0.511780698							
1314.25106	0.168275	8.22E-05	0.0426226	0.00799891	0.781021	0.852856	0.0039791	0.0028625	0.00246016	0.102553	0.0249137	0.0103757	0.743741	0.0211395	0.00438342	0.230736	0.674897	0.0304139	0.0229119	0.271777	0.118588	0.000857837	0.0976667	0.782887	0.50274	0.00325526	0.087113	0.406891	0.094825452	0.048774449	0	0	0	0	0.499876207	0.356523892	0.048526863	0.030205496	0	0	0	0	0.676900223	0.244367418	0.138400594	0.021292399	0	0	0	0	0.357514236	0.48279277	0.09433028	0.020549641	0	0	0	0	0.543698935	0.341421144	0.1205744	0.045803417	0	0	0	0	0.552859619	0.280762565	0.064124783	0.02748205	0	0	0	0	0.656845754	0.251547413	0.042584798	0.032186185	0	0	0	0	0.727902946	0.197326071	0.061648923	0.047288933	0	0	0	0	0.592473385	0.29858876	0.068828918	0.040356524	0	0	0	0	0.438722456	0.452092102	0.050012379	0.015350334	0	0	0	0	0.61401337	0.320623917	0.0549641	0.027729636	0	0	0	0	0.677642981	0.239663283	0.103986135	0.053478584	0	0	0	0	0.51968309	0.322852191	0.068581332	0.05372617	0	0	0	0	0.387719733	0.489972766							
1572.414222	0.112182	4.44E-05	0.0363376	0.00682186	0.844615	0.884923	0.00238399	0.00173012	0.00152925	0.0842832	0.016464	0.00868686	0.796525	0.0152811	0.00323292	0.184961	0.710663	0.0245008	0.0195844	0.245252	0.132739	0.000742732	0.0928277	0.773691	0.550094	0.00261296	0.0756528	0.37164	0.132776618	0.045302714	0	0	0	0	0.463048017	0.358872651	0.055114823	0.028601253	0	0	0	0	0.683298539	0.232985386	0.184759916	0.018162839	0	0	0	0	0.356158664	0.44091858	0.124425887	0.019206681	0	0	0	0	0.545302714	0.311064718	0.156367432	0.037787056	0	0	0	0	0.542797495	0.263048017	0.080375783	0.029436326	0	0	0	0	0.643632568	0.246555324	0.05177453	0.034655532	0	0	0	0	0.708141962	0.205427975	0.081002088	0.044676409	0	0	0	0	0.572860125	0.301461378	0.097494781	0.032985386	0	0	0	0	0.44091858	0.428601253	0.064926931	0.018789144	0	0	0	0	0.596450939	0.319832985	0.072651357	0.02776618	0	0	0	0	0.663674322	0.235908142	0.115240084	0.045929019	0	0	0	0	0.53256785	0.306263048	0.094780793	0.048643006	0	0	0	0	0.371607516	0.484968685							
1917.381176	0.0768546	2.27E-05	0.0298598	0.00560707	0.887656	0.917323	0.00131114	0.000957715	0.000868843	0.0629957	0.00995006	0.0065932	0.850722	0.0101187	0.00218665	0.136972	0.755839	0.0184362	0.0157325	0.209993	0.152032	0.000612628	0.0866398	0.760716	0.615098	0.00194698	0.0616328	0.321322	0.149375	0.04203125	0	0	0	0	0.46046875	0.348125	0.07140625	0.0278125	0	0	0	0	0.665	0.23578125	0.21484375	0.0159375	0	0	0	0	0.32984375	0.439375	0.14515625	0.01734375	0	0	0	0	0.5321875	0.3053125	0.17953125	0.03390625	0	0	0	0	0.5303125	0.25625	0.0984375	0.02796875	0	0	0	0	0.63671875	0.236875	0.06390625	0.0315625	0	0	0	0	0.70984375	0.1946875	0.09546875	0.04390625	0	0	0	0	0.5665625	0.2940625	0.1196875	0.0334375	0	0	0	0	0.4334375	0.4134375	0.0871875	0.01671875	0	0	0	0	0.59453125	0.3015625	0.084375	0.03421875	0	0	0	0	0.655625	0.22578125	0.14671875	0.044375	0	0	0	0	0.5103125	0.29859375	0.1328125	0.0484375	0	0	0	0	0.36296875	0.45578125							
2916.336135	0.0564946	1.16E-05	0.0240019	0.00450771	0.914984	0.943689	0.000704111	0.000515731	0.000476607	0.044163	0.00577695	0.00467423	0.89783	0.00624125	0.00137397	0.094555	0.805743	0.0130383	0.0118357	0.169383	0.178376	0.000484492	0.0785461	0.742593	0.69367	0.0013438	0.0464217	0.258565	0.164182527	0.0418482	0	0	0	0	0.455858748	0.338110525	0.091836735	0.028777803	0	0	0	0	0.650538867	0.228846595	0.2709241	0.015019491	0	0	0	0	0.333180463	0.380875946	0.173010777	0.01673928	0	0	0	0	0.522242605	0.288007338	0.207865169	0.031414813	0	0	0	0	0.50836964	0.252350378	0.117518918	0.024535657	0	0	0	0	0.630245357	0.227700069	0.082549874	0.029465719	0	0	0	0	0.696285256	0.191699152	0.118206833	0.044255905	0	0	0	0	0.554918597	0.282618665	0.152717267	0.030956203	0	0	0	0	0.415271727	0.401054804	0.108346709	0.016051364	0	0	0	0	0.58633341	0.289268516	0.103416648	0.027860582	0	0	0	0	0.644691584	0.224031186	0.183214859	0.0418482	0	0	0	0	0.494840633	0.280096308	0.163953222	0.042077505	0	0	0	0	0.349575785	0.444393488							
3990.245057	0.0461775	6.29E-06	0.0192542	0.00361635	0.930946	0.962636	0.000355474	0.000259257	0.000241177	0.0301929	0.00308285	0.00323272	0.935192	0.00358763	0.000800256	0.06042	0.855139	0.00871318	0.00832537	0.127823	0.212032	0.00036814	0.0687114	0.718889	0.776473	0.00085675	0.0319366	0.190734	0.18294283	0.035801312	0	0	0	0	0.446204311	0.335051546	0.111246485	0.029240862	0	0	0	0	0.634864105	0.224648547	0.330365511	0.012371134	0	0	0	0	0.309840675	0.34742268	0.213402062	0.014058107	0	0	0	0	0.498219306	0.274320525	0.253514527	0.031302718	0	0	0	0	0.479194002	0.235988754	0.148547329	0.024554827	0	0	0	0	0.612089972	0.214807873	0.09606373	0.030178069	0	0	0	0	0.690159325	0.183598875	0.150609185	0.041611996	0	0	0	0	0.540299906	0.267478913	0.186223055	0.028491097	0	0	0	0	0.392970947	0.392314902	0.13945642	0.014339269	0	0	0	0	0.563261481	0.28294283	0.138425492	0.025304592	0	0	0	0	0.622211809	0.214058107	0.225398313	0.037207123	0	0	0	0	0.468884724	0.268509841	0.206185567	0.038894096	0	0	0	0	0.334489222	0.420431115							
4973.222944	0.0405011	3.48E-06	0.015097	0.00283568	0.941563	0.975039	0.000215675	0.000157642	0.000148008	0.0203224	0.00193425	0.00218354	0.958621	0.0021501	0.000484498	0.0387449	0.898887	0.00554857	0.00551956	0.0900448	0.253793	0.000270426	0.0584531	0.687484	0.846742	0.000526748	0.0208709	0.13186	0.223402641	0.037334952	0	0	0	0	0.419487024	0.319775383	0.139398998	0.024814084	0	0	0	0	0.616026711	0.219760206	0.394445288	0.010623767	0	0	0	0	0.282212779	0.312718167	0.267263621	0.014342085	0	0	0	0	0.482774321	0.235619973	0.31241463	0.025269388	0	0	0	0	0.449385339	0.212930642	0.179314008	0.022385795	0	0	0	0	0.585976628	0.21232357	0.123008044	0.025648809	0	0	0	0	0.670056154	0.181286993	0.185081196	0.03953559	0	0	0	0	0.515025042	0.260358173	0.241766581	0.0247382	0	0	0	0	0.374791319	0.3587039	0.188495978	0.012217332	0	0	0	0	0.54590985	0.25337684	0.162391865	0.025497041	0	0	0	0	0.606692973	0.205418121	0.277963272	0.032326605	0	0	0	0	0.443314615	0.246395508	0.252921536	0.037866141	0	0	0	0	0.313401123	0.3958112							
4616.096862	0.0373366	1.93E-06	0.0116392	0.00218627	0.948836	0.983722	0.000101443	7.29E-05	6.75E-05	0.013635	0.000920608	0.00148101	0.977623	0.00106971	0.000241299	0.0210662	0.936724	0.0031877	0.00325804	0.0568303	0.307722	0.000185343	0.0477639	0.644328	0.909896	0.000274581	0.0114199	0.0784098	0.259403734	0.036221789	0	0	0	0	0.4029674	0.301407077	0.175466704	0.023683477	0	0	0	0	0.594873224	0.205976595	0.458275286	0.008010588	0	0	0	0	0.260587907	0.273126219	0.326553357	0.011493452	0	0	0	0	0.444761772	0.217191418	0.375801059	0.022220674	0	0	0	0	0.409584843	0.192393424	0.215449986	0.020688214	0	0	0	0	0.562273614	0.201588186	0.152549457	0.024728337	0	0	0	0	0.651016996	0.17170521	0.231192533	0.036012817	0	0	0	0	0.492128727	0.240665924	0.296113123	0.022568961	0	0	0	0	0.355112845	0.326205071	0.233212594	0.009473391	0	0	0	0	0.518389524	0.238924492	0.207509055	0.020966843	0	0	0	0	0.579130677	0.192393424	0.331429368	0.027862914	0	0	0	0	0.410908331	0.229799387	0.330175536	0.029116746	0	0	0	0	0.296809696	0.343898022							
1610.347313	0.0351181	1.03E-06	0.00876544	0.00164651	0.954469	0.988604	4.52E-05	3.15E-05	2.81E-05	0.00981855	0.000393628	0.0010792	0.988593	0.000502141	0.00011269	0.0107924	0.962359	0.00173128	0.00180482	0.0341048	0.372421	0.000119399	0.0378326	0.589627	0.949998	0.000133976	0.00581461	0.0440534	0.310501395	0.028929104	0	0	0	0	0.383407926	0.277161575	0.217422326	0.020756308	0	0	0	0	0.567490433	0.194330933	0.550625932	0.00655121	0	0	0	0	0.225011351	0.217811507	0.400012973	0.010313291	0	0	0	0	0.391580723	0.198093014	0.442433677	0.018226633	0	0	0	0	0.376208082	0.163131608	0.26470779	0.019394175	0	0	0	0	0.528183174	0.18771486	0.198287605	0.023026529	0	0	0	0	0.61633262	0.162353246	0.292404489	0.027242654	0	0	0	0	0.457027956	0.223324901	0.378478303	0.017123954	0	0	0	0	0.315820198	0.288577544	0.282674969	0.008302523	0	0	0	0	0.490302912	0.218719595	0.262113252	0.019459039	0	0	0	0	0.544853084	0.173574625	0.399364338	0.024518389	0	0	0	0	0.36998119	0.206136084	0.40371019	0.021469806	0	0	0	0	0.261983525	0.312836479							
219.764978	0.0334729	5.26E-07	0.00664159	0.00124759	0.958638	0.991206	2.19E-05	1.47E-05	1.25E-05	0.00771554	0.000174884	0.000855053	0.994019	0.00024229	5.38E-05	0.00568487	0.977672	0.000919548	0.000974973	0.020434	0.435794	7.30E-05	0.029691	0.534442	0.971416	6.68E-05	0.00302178	0.025495	0.371419136	0.021629654	0	0	0	0	0.343680343	0.263270866	0.272021795	0.017419302	0	0	0	0	0.53124742	0.179311484	0.620655494	0.004705688	0	0	0	0	0.197308677	0.177330141	0.4537274	0.008420705	0	0	0	0	0.368777347	0.169074548	0.511929332	0.016098407	0	0	0	0	0.323041361	0.148930901	0.319986791	0.016180963	0	0	0	0	0.49046479	0.173367456	0.240072649	0.021629654	0	0	0	0	0.582349542	0.155948155	0.350780154	0.026005118	0	0	0	0	0.422025923	0.201188805	0.439610336	0.014694956	0	0	0	0	0.286551639	0.259143069	0.338809543	0.008833485	0	0	0	0	0.457112194	0.195244778	0.319986791	0.017089078	0	0	0	0	0.499545942	0.163378189	0.472467597	0.017914637	0	0	0	0	0.33847932	0.171138446	0.484603319	0.020143647	0	0	0	0	0.229175266	0.266077768							
11.37669395	0.031941	2.22E-07	0.00481483	0.000904458	0.96234	0.992869	1.18E-05	7.63E-06	6.23E-06	0.0063174	8.46E-05	0.000703578	0.996844	0.000119212	2.61E-05	0.00301037	0.98727	4.56E-04	4.91E-04	1.18E-02	0.501537	4.13E-05	0.0229645	0.475458	0.983093	3.50E-05	0.00165188	0.0152206	0.43587835	0.019034453	0	0	0	0	0.309017439	0.236069758	0.336558911	0.016588686	0	0	0	0	0.489259889	0.157592514	0.704806465	0.003083794	0	0	0	0	0.155784772	0.136324968	0.529668226	0.005742237	0	0	0	0	0.317949809	0.146639728	0.606231391	0.012547852	0	0	0	0	0.272756274	0.108464483	0.388451723	0.015844322	0	0	0	0	0.440663547	0.155040408	0.302105487	0.018502765	0	0	0	0	0.53509145	0.144300298	0.429498086	0.020842195	0	0	0	0	0.374308805	0.175350915	0.537324543	0.010740111	0	0	0	0	0.245640153	0.206295194	0.422160783	0.005529562	0	0	0	0	0.40684815	0.165461506	0.406422799	0.013292216	0	0	0	0	0.44523607	0.135048915	0.551786474	0.016907699	0	0	0	0	0.286261165	0.145044662	0.58379413	0.012335177	0	0	0	0	0.190876223	0.21299447							
MH,1,S																																																																																																																																											
855.8579498	0.965299	0.000148734	0.00330575	0.000608529	0.030638	0.920471	0.0128424	0.0098911	0.00911744	0.0299617	0.0158118	0.00190416	0.863843	0.0348053	0.0046297	0.0967215	0.755993	0.0849056	0.0189511	0.140151	0.478648	0.021186	0.243228	0.256938	0.860211	0.00506086	0.043521	0.0912075	0.770114943	0.104841519	0	0	0	0	0.068268896	0.056774643	0.602229188	0.106583072	0	0	0	0	0.196447231	0.094740509	0.708812261	0.056426332	0	0	0	0	0.070010449	0.164750958	0.757924068	0.046673633	0	0	0	0	0.092302334	0.103099965	0.708115639	0.078021595	0	0	0	0	0.107976315	0.105886451	0.706722396	0.071055381	0	0	0	0	0.152560084	0.069662139	0.717868339	0.076628352	0	0	0	0	0.148032045	0.057471264	0.594914664	0.143504006	0	0	0	0	0.152908394	0.108672936	0.57262278	0.134796238	0	0	0	0	0.130964821	0.161616162	0.658655521	0.058516196	0	0	0	0	0.156391501	0.126436782	0.60292581	0.09543713	0	0	0	0	0.191919192	0.109717868	0.665970045	0.118425636	0	0	0	0	0.107628004	0.107976315	0.529432254	0.182166493	0	0	0	0	0.104144897	0.184256357							
15128.1157	0.821201	0.000443408	0.0172736	0.00320696	0.157875	0.783283	0.0180731	0.0154859	0.0172015	0.118484	0.0385079	0.00896456	0.709464	0.0511213	0.00702547	0.232389	0.607126	0.0915369	0.0241687	0.277168	0.281052	0.012366	0.259369	0.447212	0.637041	0.00763694	0.0876154	0.267707	0.506573859	0.188932308	0	0	0	0	0.172161843	0.13233199	0.290369194	0.15093418	0	0	0	0	0.369682908	0.189013718	0.39544918	0.087678593	0	0	0	0	0.160581268	0.356290959	0.417409533	0.083893027	0	0	0	0	0.260654537	0.238042903	0.413074449	0.129502992	0	0	0	0	0.239772866	0.217649693	0.398237473	0.116172101	0	0	0	0	0.323136728	0.162453698	0.375564782	0.132800098	0	0	0	0	0.363292221	0.128342899	0.299873814	0.19707331	0	0	0	0	0.297858916	0.205193959	0.288293239	0.176537632	0	0	0	0	0.237086335	0.298082794	0.297716449	0.094761265	0	0	0	0	0.33890992	0.268612366	0.294887451	0.130968372	0	0	0	0	0.365144299	0.208999878	0.380266211	0.174197094	0	0	0	0	0.2351732	0.210363496	0.253144462	0.236842105	0	0	0	0	0.184637929	0.325375504							
23613.30498	0.626964	0.00051081	0.0327172	0.00610188	0.333706	0.790847	0.0160419	0.0105134	0.00857574	0.1156	0.0481134	0.0103084	0.681531	0.0472173	0.00801584	0.263236	0.61954	0.0694906	0.0301612	0.280808	0.175119	0.00528406	0.217297	0.6023	0.524672	0.00762667	0.106111	0.361591	0.235735368	0.143890085	0	0	0	0	0.346939565	0.273434983	0.098109219	0.078260533	0	0	0	0	0.551793471	0.271836777	0.178921727	0.0489515	0	0	0	0	0.252116978	0.520009795	0.171639579	0.049351051	0	0	0	0	0.422596569	0.356412801	0.188175854	0.080528955	0	0	0	0	0.405944295	0.325350896	0.1619859	0.068297524	0	0	0	0	0.524275974	0.245440602	0.137574594	0.076236998	0	0	0	0	0.583731811	0.202456597	0.113189065	0.109232217	0	0	0	0	0.470052973	0.307525745	0.108755333	0.093095493	0	0	0	0	0.36150386	0.436645314	0.101022078	0.045226649	0	0	0	0	0.486795468	0.366955804	0.108497558	0.069947285	0	0	0	0	0.541443799	0.280111359	0.16342944	0.107402013	0	0	0	0	0.390555119	0.338613428	0.094100816	0.124428061	0	0	0	0	0.293773441	0.487697681							
15664.4287	0.457779	0.000463453	0.0430577	0.00804835	0.490652	0.795393	0.0136508	0.00812267	0.00560335	0.119467	0.0463353	0.0114284	0.658644	0.0463498	0.00831644	0.28669	0.6066	0.0642765	0.032172	0.296952	0.106173	0.0022691	0.158943	0.732615	0.455559	0.00772236	0.114192	0.422526	0.091534854	0.077143927	0	0	0	0	0.465520623	0.365800596	0.033061683	0.037074023	0	0	0	0	0.644595824	0.28526847	0.092069833	0.027961553	0	0	0	0	0.314406976	0.565561638	0.070688518	0.024858676	0	0	0	0	0.512901903	0.391550903	0.093674769	0.049824349	0	0	0	0	0.508408082	0.348092801	0.058294845	0.03447046	0	0	0	0	0.626870196	0.280364499	0.040747544	0.039517093	0	0	0	0	0.695686288	0.224049075	0.042388145	0.057938192	0	0	0	0	0.551812686	0.347860977	0.046846301	0.046971129	0	0	0	0	0.425325891	0.480856679	0.034559623	0.02025786	0	0	0	0	0.563118569	0.382063948	0.040444389	0.036360718	0	0	0	0	0.636053997	0.287140896	0.072596608	0.060809244	0	0	0	0	0.491342262	0.375251886	0.042031492	0.064375769	0	0	0	0	0.347878809	0.545713929							
7552.661813	0.337057	0.000373391	0.0473509	0.0088626	0.606356	0.803664	0.0118489	0.0070611	0.00489128	0.119647	0.0411982	0.0116888	0.657182	0.045286	0.00813637	0.289395	0.6012	0.0638435	0.0320569	0.3029	0.0930879	0.00172106	0.122421	0.78277	0.436048	0.00771473	0.115062	0.441174	0.070396711	0.054061562	0	0	0	0	0.499972219	0.375569508	0.029003223	0.03244805	0	0	0	0	0.66132348	0.277225247	0.094954995	0.021946883	0	0	0	0	0.348372041	0.534726081	0.062284698	0.022335815	0	0	0	0	0.546755195	0.368624292	0.090260029	0.041893544	0	0	0	0	0.541060118	0.32678631	0.047533059	0.030086676	0	0	0	0	0.656767419	0.265612846	0.031031226	0.033559284	0	0	0	0	0.717357484	0.218052006	0.042282476	0.049061007	0	0	0	0	0.572785865	0.335870652	0.048477609	0.039921102	0	0	0	0	0.441076786	0.470524503	0.031836871	0.018085343	0	0	0	0	0.58612068	0.363957106	0.038087565	0.031975775	0	0	0	0	0.657350817	0.272585843	0.07134126	0.052228025	0	0	0	0	0.517140793	0.359289921	0.046755195	0.052839204	0	0	0	0	0.356567396	0.543838204							
3432.558747	0.24339	0.000273528	0.0471102	0.00882601	0.7004	0.819496	0.00992421	0.00593059	0.00412676	0.114063	0.0351564	0.0113037	0.674241	0.0423429	0.00761981	0.275796	0.608808	0.0618673	0.0311954	0.298129	0.101108	0.00164167	0.107949	0.789302	0.440267	0.00751358	0.112905	0.439315	0.078386099	0.050483309	0	0	0	0	0.490549055	0.380581536	0.034164286	0.032481509	0	0	0	0	0.674402223	0.258951982	0.113607013	0.021758698	0	0	0	0	0.35271788	0.511916409	0.075920636	0.020154189	0	0	0	0	0.557351387	0.346573788	0.104097366	0.039173483	0	0	0	0	0.553437952	0.303291199	0.055766446	0.029976911	0	0	0	0	0.658161468	0.256095175	0.037921183	0.032716315	0	0	0	0	0.723124486	0.206238015	0.051109459	0.046569874	0	0	0	0	0.579501428	0.322819238	0.05795797	0.038077721	0	0	0	0	0.446679451	0.457284859	0.039486557	0.016906038	0	0	0	0	0.600829648	0.342777756	0.044652291	0.032598912	0	0	0	0	0.672523774	0.250225023	0.084177983	0.048526592	0	0	0	0	0.52713967	0.340155755	0.058975463	0.05255743	0	0	0	0	0.372519861	0.515947247							
1973.296971	0.168368	0.000182626	0.0432198	0.00810307	0.780126	0.843332	0.00757696	0.0045426	0.00317875	0.103425	0.0275312	0.0104142	0.707907	0.0373651	0.0067365	0.247992	0.626283	0.0583476	0.0295866	0.285782	0.11159	0.00161081	0.102602	0.784197	0.459372	0.00714244	0.108121	0.425365	0.099953096	0.050984991	0	0	0	0	0.480909944	0.36815197	0.046763602	0.030065666	0	0	0	0	0.670919325	0.252251407	0.143198874	0.020356473	0	0	0	0	0.357317073	0.47912758	0.091697936	0.021482176	0	0	0	0	0.556801126	0.330018762	0.125234522	0.038320826	0	0	0	0	0.543621013	0.29282364	0.066322702	0.029878049	0	0	0	0	0.659380863	0.244418386	0.043667917	0.032879925	0	0	0	0	0.717401501	0.206050657	0.062523452	0.048217636	0	0	0	0	0.584333959	0.304924953	0.074437148	0.040290807	0	0	0	0	0.441463415	0.44380863	0.051500938	0.017213884	0	0	0	0	0.608161351	0.323123827	0.058114447	0.031613508	0	0	0	0	0.669699812	0.240572233	0.103142589	0.050281426	0	0	0	0	0.526125704	0.320450281	0.072232645	0.051969981	0	0	0	0	0.376125704	0.49967167							
